"Raw Data File","cells","tracer molecule","labelled positions","abundance","Parameter Value[injection]","Parameter Value[Replicate]","Factor Value[Incubation time]","Metabolite name","CHEBI identifier","atomic positions to the parent molecule/metabolite name","Empirical formula derivatized molecule/fragment","retention(min)","m/z monitored","signal intensity","isotopologue","isotologue abundance relative concentration"
"20120713 A549 0H Glucosa C1C2 1_S200 G3_001.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","_",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,327,0,"13C-1"," "
"20120713 A549 0H Glucosa C1C2 1_S200 G3_001.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","_",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,328,0.468227795514668,"13C0"," "
"20120713 A549 0H Glucosa C1C2 1_S200 G3_001.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","_",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,329,0.0733946813257968,"13C1"," "
"20120713 A549 0H Glucosa C1C2 1_S200 G3_001.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","_",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,330,0.390679566554362,"13C2"," "
"20120713 A549 0H Glucosa C1C2 1_S200 G3_001.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","_",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,331,0.0515593092404661,"13C3"," "
"20120713 A549 0H Glucosa C1C2 1_S200 G3_001.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","_",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,332,0.0139000616279467,"13C4"," "
"20120713 A549 0H Glucosa C1C2 1_S200 G3_001.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","_",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,333,0.0017541396312689,"13C5"," "
"20120713 A549 0H Glucosa C1C2 1_S200 G3_001.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","_",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,334,0.000484446105490921,"13C6"," "
"20120713 A549 0H Glucosa C1C2 1_S200 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,327,0,"13C-1"," "
"20120713 A549 0H Glucosa C1C2 1_S200 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,328,0.469043489636405,"13C0"," "
"20120713 A549 0H Glucosa C1C2 1_S200 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,329,0.0734190318434601,"13C1"," "
"20120713 A549 0H Glucosa C1C2 1_S200 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,330,0.39058193405093,"13C2"," "
"20120713 A549 0H Glucosa C1C2 1_S200 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,331,0.0513761628489493,"13C3"," "
"20120713 A549 0H Glucosa C1C2 1_S200 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,332,0.0135852939617856,"13C4"," "
"20120713 A549 0H Glucosa C1C2 1_S200 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,333,0.00156631234550732,"13C5"," "
"20120713 A549 0H Glucosa C1C2 1_S200 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,334,0.000427775312962867,"13C6"," "
"20120713 A549 0H Glucosa C1C2 1_S200 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,327,0,"13C-1"," "
"20120713 A549 0H Glucosa C1C2 1_S200 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,328,0.467915026337107,"13C0"," "
"20120713 A549 0H Glucosa C1C2 1_S200 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,329,0.0738046685668629,"13C1"," "
"20120713 A549 0H Glucosa C1C2 1_S200 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,330,0.390414566525799,"13C2"," "
"20120713 A549 0H Glucosa C1C2 1_S200 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,331,0.0517470663236538,"13C3"," "
"20120713 A549 0H Glucosa C1C2 1_S200 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,332,0.013954809548717,"13C4"," "
"20120713 A549 0H Glucosa C1C2 1_S200 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,333,0.00173220161015431,"13C5"," "
"20120713 A549 0H Glucosa C1C2 1_S200 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,334,0.000431661087705509,"13C6"," "
"20120713 A549 0H Glucosa C1C2 2_S50 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,327,0,"13C-1"," "
"20120713 A549 0H Glucosa C1C2 2_S50 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,328,0.466065108958187,"13C0"," "
"20120713 A549 0H Glucosa C1C2 2_S50 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,329,0.073019296799548,"13C1"," "
"20120713 A549 0H Glucosa C1C2 2_S50 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,330,0.39185878209079,"13C2"," "
"20120713 A549 0H Glucosa C1C2 2_S50 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,331,0.051885227119722,"13C3"," "
"20120713 A549 0H Glucosa C1C2 2_S50 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,332,0.0149998438462092,"13C4"," "
"20120713 A549 0H Glucosa C1C2 2_S50 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,333,0.0017425629443233,"13C5"," "
"20120713 A549 0H Glucosa C1C2 2_S50 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,334,0.000429178241220453,"13C6"," "
"20120713 A549 0H Glucosa C1C2 2_S200 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,327,0,"13C-1"," "
"20120713 A549 0H Glucosa C1C2 2_S200 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,328,0.46612172841997,"13C0"," "
"20120713 A549 0H Glucosa C1C2 2_S200 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,329,0.0729821665956593,"13C1"," "
"20120713 A549 0H Glucosa C1C2 2_S200 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,330,0.39174993316763,"13C2"," "
"20120713 A549 0H Glucosa C1C2 2_S200 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,331,0.0518578545199259,"13C3"," "
"20120713 A549 0H Glucosa C1C2 2_S200 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,332,0.0151261091719297,"13C4"," "
"20120713 A549 0H Glucosa C1C2 2_S200 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,333,0.00173872267311978,"13C5"," "
"20120713 A549 0H Glucosa C1C2 2_S200 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,334,0.000423485451765406,"13C6"," "
"20120713 A549 0H Glucosa C1C2 2_S200 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,327,0,"13C-1"," "
"20120713 A549 0H Glucosa C1C2 2_S200 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,328,0.465148005194238,"13C0"," "
"20120713 A549 0H Glucosa C1C2 2_S200 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,329,0.0730610532665421,"13C1"," "
"20120713 A549 0H Glucosa C1C2 2_S200 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,330,0.39250560194233,"13C2"," "
"20120713 A549 0H Glucosa C1C2 2_S200 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,331,0.0520633464527954,"13C3"," "
"20120713 A549 0H Glucosa C1C2 2_S200 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,332,0.0150779862276785,"13C4"," "
"20120713 A549 0H Glucosa C1C2 2_S200 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,333,0.00172257935701914,"13C5"," "
"20120713 A549 0H Glucosa C1C2 2_S200 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",0,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,334,0.000421427559397063,"13C6"," "
"20120713 A549 24H Glucosa C1C2 1_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,327,0,"13C-1"," "
"20120713 A549 24H Glucosa C1C2 1_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,328,0.4749927407111,"13C0"," "
"20120713 A549 24H Glucosa C1C2 1_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,329,0.0742575593505853,"13C1"," "
"20120713 A549 24H Glucosa C1C2 1_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,330,0.383908208408123,"13C2"," "
"20120713 A549 24H Glucosa C1C2 1_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,331,0.0508364102909968,"13C3"," "
"20120713 A549 24H Glucosa C1C2 1_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,332,0.0136484955558805,"13C4"," "
"20120713 A549 24H Glucosa C1C2 1_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,333,0.00184139578832905,"13C5"," "
"20120713 A549 24H Glucosa C1C2 1_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,334,0.000515189894984712,"13C6"," "
"20120713 A549 24H Glucosa C1C2 1_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,327,0,"13C-1"," "
"20120713 A549 24H Glucosa C1C2 1_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,328,0.475648624191526,"13C0"," "
"20120713 A549 24H Glucosa C1C2 1_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,329,0.074551395831147,"13C1"," "
"20120713 A549 24H Glucosa C1C2 1_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,330,0.383514265730567,"13C2"," "
"20120713 A549 24H Glucosa C1C2 1_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,331,0.0510957841174847,"13C3"," "
"20120713 A549 24H Glucosa C1C2 1_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,332,0.0130299150176023,"13C4"," "
"20120713 A549 24H Glucosa C1C2 1_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,333,0.00170536327913145,"13C5"," "
"20120713 A549 24H Glucosa C1C2 1_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,334,0.000454651832541964,"13C6"," "
"20120713 A549 24H Glucosa C1C2 1_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,327,0,"13C-1"," "
"20120713 A549 24H Glucosa C1C2 1_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,328,0.473478448133428,"13C0"," "
"20120713 A549 24H Glucosa C1C2 1_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,329,0.0745313944066159,"13C1"," "
"20120713 A549 24H Glucosa C1C2 1_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,330,0.384122583013701,"13C2"," "
"20120713 A549 24H Glucosa C1C2 1_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,331,0.0506166360233553,"13C3"," "
"20120713 A549 24H Glucosa C1C2 1_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,332,0.0148862240119216,"13C4"," "
"20120713 A549 24H Glucosa C1C2 1_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,333,0.0018613598987283,"13C5"," "
"20120713 A549 24H Glucosa C1C2 1_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,334,0.000503354512249171,"13C6"," "
"20120713 A549 24H Glucosa C1C2 2_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,327,0,"13C-1"," "
"20120713 A549 24H Glucosa C1C2 2_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,328,0.474565284078599,"13C0"," "
"20120713 A549 24H Glucosa C1C2 2_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,329,0.0744055926918605,"13C1"," "
"20120713 A549 24H Glucosa C1C2 2_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,330,0.385036871386882,"13C2"," "
"20120713 A549 24H Glucosa C1C2 2_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,331,0.0507653817210734,"13C3"," "
"20120713 A549 24H Glucosa C1C2 2_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,332,0.0132515518638235,"13C4"," "
"20120713 A549 24H Glucosa C1C2 2_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,333,0.0015926310515539,"13C5"," "
"20120713 A549 24H Glucosa C1C2 2_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,334,0.000382687206207002,"13C6"," "
"20120713 A549 24H Glucosa C1C2 2_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,327,0,"13C-1"," "
"20120713 A549 24H Glucosa C1C2 2_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,328,0.474549967691192,"13C0"," "
"20120713 A549 24H Glucosa C1C2 2_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,329,0.074088466568957,"13C1"," "
"20120713 A549 24H Glucosa C1C2 2_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,330,0.385233262870074,"13C2"," "
"20120713 A549 24H Glucosa C1C2 2_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,331,0.0507806139630113,"13C3"," "
"20120713 A549 24H Glucosa C1C2 2_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,332,0.0133925961032233,"13C4"," "
"20120713 A549 24H Glucosa C1C2 2_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,333,0.00156916164752256,"13C5"," "
"20120713 A549 24H Glucosa C1C2 2_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,334,0.000385931156019917,"13C6"," "
"20120713 A549 24H Glucosa C1C2 2_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,327,0,"13C-1"," "
"20120713 A549 24H Glucosa C1C2 2_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,328,0.473573103585029,"13C0"," "
"20120713 A549 24H Glucosa C1C2 2_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,329,0.0740425249814547,"13C1"," "
"20120713 A549 24H Glucosa C1C2 2_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,330,0.38459000020109,"13C2"," "
"20120713 A549 24H Glucosa C1C2 2_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,331,0.0508062392632927,"13C3"," "
"20120713 A549 24H Glucosa C1C2 2_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,332,0.0148806485679107,"13C4"," "
"20120713 A549 24H Glucosa C1C2 2_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,333,0.00169507798458931,"13C5"," "
"20120713 A549 24H Glucosa C1C2 2_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,334,0.00041240541663356,"13C6"," "
"20120713 A549 24H Glucosa C1C2 3_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,327,0,"13C-1"," "
"20120713 A549 24H Glucosa C1C2 3_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,328,0.47537884116035,"13C0"," "
"20120713 A549 24H Glucosa C1C2 3_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,329,0.074626329299003,"13C1"," "
"20120713 A549 24H Glucosa C1C2 3_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,330,0.383281712447275,"13C2"," "
"20120713 A549 24H Glucosa C1C2 3_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,331,0.0507727519836312,"13C3"," "
"20120713 A549 24H Glucosa C1C2 3_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,332,0.0137956664748501,"13C4"," "
"20120713 A549 24H Glucosa C1C2 3_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,333,0.00169774465729441,"13C5"," "
"20120713 A549 24H Glucosa C1C2 3_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,334,0.000446953977596581,"13C6"," "
"20120713 A549 24H Glucosa C1C2 3_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,327,0,"13C-1"," "
"20120713 A549 24H Glucosa C1C2 3_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,328,0.473831511767659,"13C0"," "
"20120713 A549 24H Glucosa C1C2 3_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,329,0.0746108375683911,"13C1"," "
"20120713 A549 24H Glucosa C1C2 3_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,330,0.383524368017805,"13C2"," "
"20120713 A549 24H Glucosa C1C2 3_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,331,0.0508955122128051,"13C3"," "
"20120713 A549 24H Glucosa C1C2 3_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,332,0.0149187234551125,"13C4"," "
"20120713 A549 24H Glucosa C1C2 3_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,333,0.00177242480976533,"13C5"," "
